1953,2.9,27,500
3649,3.8,11,1500
3194,3.7,7,3000
5954,2.8,12,350
719,3.5,12,1600
859,1.5,10,250
3824,3.9,21,500
3961,3.4,8,1700
2212,3.3,15,200
2025,2.7,9,450
2098,2.8,17,300
5189,2.5,12,300
4352,3.0,9,500
4520,2.9,12,500
6715,3.6,7,600
1114,2.8,10,700
4308,3.0,7,800
181,4.1,10,250
246,3.4,9,600
351,3.0,22,200
358,3.0,18,500
3894,3.3,22,200
2250,2.6,11,200
2097,2.7,10,350
6302,2.6,8,1500
5165,3.5,11,1500
5200,3.5,29,400
5203,3.4,13,350
4286,3.3,14,200
4359,3.9,24,5000
4601,3.0,11,350
4627,3.1,10,1500
404,3.4,12,600
314,3.3,11,450
108,3.0,5,1500
2751,3.0,9,800
2686,3.6,11,2500
6876,3.4,7,2000
7052,3.5,23,300
5894,3.7,14,500
6032,3.3,12,2000
4807,3.2,8,300
187,3.6,9,250
2683,3.8,6,2500
3974,2.9,15,200
2595,3.5,14,300
1879,2.4,8,250
6817,3.0,7,1200
3109,2.6,8,300
1195,2.2,9,300
2803,2.7,13,700
4546,2.8,10,400
527,3.3,10,250
3804,3.8,8,300
3424,3.0,8,1200
1454,3.1,19,350
4770,3.6,10,600
673,2.8,6,350
3738,3.1,8,800
2322,2.9,9,250
2611,3.5,12,350
2979,2.5,11,250
5876,2.9,11,1000
1806,3.6,9,600
2810,3.2,9,300
141,2.6,11,700
486,3.0,14,500
2313,3.0,10,500
1508,3.3,22,400
6641,3.2,16,400
4774,3.3,15,200
1145,1.7,16,200
4513,3.5,15,300
564,3.2,5,600
1054,3.0,13,400
3468,2.9,8,200
5046,3.9,7,5000
5873,4.0,34,800
3216,3.0,4,1000
3378,3.6,9,2800
4288,3.8,16,1000
585,3.1,30,200
590,3.3,22,200
743,3.0,14,800
1820,3.1,18,400
4731,3.3,11,200
3373,3.5,22,100
4812,3.2,9,650
1593,3.1,10,700
1429,3.1,16,450
772,3.3,11,650
3857,3.4,12,1200
3145,2.4,8,250
5722,3.6,10,4000
3304,2.5,13,200
4482,4.0,7,300
211,3.1,6,500
2681,3.8,12,2500
3948,3.5,6,3500
4135,3.0,12,500
1374,3.7,6,400
6778,3.2,19,400
5569,2.9,7,500
5997,3.7,9,2500
6031,2.6,8,1200
1144,1.5,8,250
2577,2.9,18,600
5500,3.4,14,700
1741,3.2,17,400
778,2.5,13,900
4154,2.9,17,500
4210,2.5,16,500
6775,2.2,7,150
1148,3.2,12,650
2843,3.5,17,400
4268,3.4,28,300
1643,2.4,13,400
5615,3.4,21,300
1699,3.3,6,1100
4075,2.3,9,400
2324,3.4,10,250
2459,3.2,16,800
2475,2.7,13,250
6336,3.5,10,600
176,3.8,17,250
3734,3.4,12,300
3755,3.3,14,600
3635,2.2,13,300
5319,2.8,18,400
3383,2.4,17,650
4591,3.2,58,500
4488,4.1,12,2500
170,2.8,12,700
2067,3.5,13,300
6411,4.1,28,400
5316,3.4,20,1200
102,3.0,9,1200
410,3.7,22,400
3430,3.1,11,1500
3440,2.9,17,500
3283,3.2,7,1500
4602,3.5,11,500
3004,3.8,30,500
2023,3.7,9,500
2051,2.2,13,200
5139,3.5,24,400
5161,3.6,15,500
5109,2.8,18,250
2222,3.1,10,200
4732,3.2,12,250
4929,3.0,18,250
2860,2.7,15,350
4392,3.4,7,1900
213,3.1,27,500
232,3.1,11,300
244,3.2,13,300
813,3.2,11,500
4202,1.9,7,250
4750,3.3,13,350
6005,3.3,12,400
3359,3.3,12,600
1337,2.2,11,400
3829,3.3,11,400
4040,2.5,11,250
1898,3.6,7,2500
4987,3.2,18,550
5438,3.4,10,500
1147,3.3,14,900
3352,3.3,15,500
255,3.3,16,600
2478,3.3,8,450
5494,2.1,12,800
2255,3.6,10,350
2300,3.4,28,200
2137,3.6,13,600
1566,2.4,9,350
2964,2.0,4,100
3101,2.7,12,500
3153,2.4,8,200
4915,4.0,7,2000
5325,3.6,11,4000
5731,2.8,8,450
3391,2.9,6,300
2754,2.9,9,450
732,3.0,5,300
3831,3.1,10,400
4013,2.7,18,500
4058,2.8,8,1000
1992,3.2,9,300
3618,2.8,8,150
6300,4.0,30,200
2958,3.7,10,350
3126,3.0,6,700
6609,2.4,8,700
4112,3.3,11,1500
259,3.7,8,600
1421,3.0,23,1000
3160,3.0,8,1800
831,2.6,14,600
204,3.8,26,500
5696,3.3,8,600
1215,2.5,12,200
3799,2.9,10,600
3504,3.2,23,250
6994,3.6,15,250
7042,3.1,17,200
3202,3.4,11,3000
1842,3.3,27,500
233,2.9,16,300
731,2.8,13,300
749,2.3,10,300
2655,3.4,8,500
2044,2.6,10,250
1368,2.7,6,250
3055,2.1,7,400
5605,3.3,12,200
6205,3.8,12,150
4367,3.7,11,3000
155,3.2,12,300
183,3.6,9,250
2702,3.9,9,1500
1112,3.0,15,700
3753,3.3,13,500
3811,3.0,9,600
2388,2.9,9,250
3398,3.6,8,1000
3438,3.4,14,300
3569,3.0,16,500
1190,2.5,11,300
4229,2.8,12,300
4285,3.4,12,200
3114,3.8,8,600
2195,3.5,15,350
2738,3.5,6,4000
678,2.8,10,1000
2174,2.9,13,400
2486,2.8,11,450
3611,2.9,12,100
3616,3.3,27,200
4828,3.9,13,2500
4904,2.7,16,500
5856,3.7,11,800
4235,3.5,12,3000
3264,3.0,6,1300
4629,3.2,17,300
436,2.3,9,350
600,3.0,25,250
220,3.3,23,500
194,3.9,13,250
3841,2.2,14,400
1999,3.2,15,300
3689,1.9,10,300
3010,3.2,19,300
4522,3.0,11,450
468,3.3,28,700
1332,3.1,12,400
3951,2.8,9,1200
2294,2.9,11,350
1511,3.0,11,800
7058,3.7,24,400
5734,2.8,12,400
2794,3.6,12,400
4477,3.3,30,1000
796,3.7,12,300
249,3.8,13,600
308,3.4,12,450
1425,3.7,18,450
578,3.4,9,500
4103,3.5,9,1500
4129,3.0,8,300
4192,2.6,18,500
2207,3.3,12,200
3639,2.9,11,150
3002,3.2,11,350
5606,3.1,12,200
405,3.1,14,600
1079,3.2,12,600
5697,3.6,10,600
1340,3.1,11,800
4016,2.4,10,500
4168,3.1,11,250
2206,3.1,11,400
2501,2.8,12,200
3141,4.0,28,200
5473,3.8,12,500
2888,2.3,8,300
4430,2.9,9,300
1035,3.6,10,400
218,3.6,21,500
2724,3.4,5,6000
4141,3.5,5,1500
6696,2.8,5,500
5685,3.1,13,400
5118,2.7,11,300
6215,3.2,12,650
4290,3.4,7,1500
4388,4.0,14,3000
159,3.6,8,300
5616,3.6,8,300
327,3.0,8,100
1039,3.5,9,400
3868,2.6,11,300
2463,1.8,17,250
1986,1.5,4,150
5793,2.6,13,500
3354,3.3,8,500
4415,3.0,11,150
4461,3.6,12,850
4370,4.0,7,3500
191,3.6,18,250
769,2.5,9,350
4020,3.3,24,150
4150,3.1,10,300
2245,3.2,10,100
2264,2.8,10,250
3484,3.1,14,250
1457,2.7,18,400
6758,2.0,7,150
6768,3.4,7,600
4781,2.4,14,550
5064,2.7,13,700
4264,3.4,10,300
4299,3.2,23,400
3331,2.7,12,200
552,2.8,23,200
1664,2.3,12,400
1324,3.0,11,300
687,2.6,12,350
957,2.9,14,200
2218,3.9,13,1500
2505,2.1,11,400
1960,2.6,11,300
2980,2.6,12,200
5846,2.8,8,400
4543,2.9,6,400
4383,4.0,8,3000
4637,2.5,12,350
3918,2.0,5,150
1935,2.4,11,100
3434,3.2,12,250
6377,2.5,11,150
2934,3.9,8,700
4786,3.1,9,900
4809,3.9,14,4000
5002,2.8,14,350
2910,2.9,8,400
4291,3.6,11,1500
932,3.2,10,350
4125,2.3,8,300
1817,3.0,14,200
1460,2.8,8,400
1625,1.8,11,250
5404,3.2,23,200
4269,2.8,8,600
3287,3.3,11,2000
2311,3.6,11,700
3779,3.4,14,300
4409,3.3,22,500
311,3.2,18,450
315,4.0,17,450
2334,3.0,6,200
1950,2.3,6,300
3435,2.8,8,250
6647,2.7,27,250
5059,3.3,12,350
5725,3.2,6,800
5890,2.8,11,500
4381,3.3,8,1000
4476,3.3,7,600
343,2.9,7,350
2758,3.1,11,450
3915,2.0,11,150
2203,3.7,12,300
2305,3.2,9,600
1866,2.4,8,150
1928,2.5,11,250
2039,2.5,14,150
1358,2.3,12,250
6683,3.3,10,3000
2942,3.6,11,350
3139,2.6,10,600
6045,3.3,9,2500
2870,3.6,16,150
2924,3.1,14,200
4496,3.3,9,5000
4345,3.2,12,600
2782,3.7,9,1800
1071,3.5,7,300
3540,3.6,5,250
310,2.7,14,450
2728,4.0,8,4000
965,3.0,15,300
3820,3.2,14,650
4200,2.1,8,250
2085,3.2,17,300
3698,2.5,13,1000
5743,1.6,9,400
5746,2.3,15,300
5213,3.4,22,500
2914,3.0,14,900
4256,2.8,10,1000
4287,3.5,7,750
3314,3.0,6,600
4397,3.0,16,650
1201,3.4,12,600
3481,3.6,30,500
253,3.6,13,600
264,3.4,7,300
234,3.4,5,300
3790,3.2,21,300
3445,3.2,11,350
1563,3.5,13,500
6473,2.4,10,250
3067,2.8,9,300
4234,3.2,9,2500
6181,3.2,11,450
239,3.3,11,300
492,3.7,29,200
2674,3.5,12,1700
4166,3.4,17,1200
3549,3.9,8,2500
3599,2.9,12,500
7055,2.8,11,1000
3036,2.8,10,350
4940,2.7,9,150
5484,3.2,9,700
4261,3.0,6,300
4586,2.2,9,400
4507,3.8,8,250
3939,2.3,10,100
3996,2.5,4,400
4105,2.6,6,500
2559,3.6,22,700
2043,2.4,10,300
3571,2.6,9,400
6878,3.3,29,300
5110,3.0,9,800
3318,3.7,13,300
2558,3.5,10,250
93,3.2,10,600
240,2.6,7,300
758,2.4,9,300
1104,2.2,6,200
3903,2.9,9,250
2270,3.0,8,300
2635,2.7,13,500
2135,2.7,11,250
5457,3.4,12,900
5716,3.3,16,1000
6127,3.0,7,900
4542,2.9,8,600
804,3.1,28,250
916,3.0,8,600
3867,2.4,9,350
3969,2.6,11,200
2526,3.0,27,200
1948,3.3,13,300
1398,2.8,6,250
1559,2.8,15,400
4849,3.5,8,1500
5270,3.0,11,800
3320,3.0,6,300
4643,3.0,18,600
143,3.6,25,400
226,3.8,23,500
3943,3.3,6,2000
3944,3.7,7,1500
3554,2.5,11,150
3702,3.4,25,800
1599,2.4,10,550
4954,3.2,11,800
5596,3.0,12,400
5884,3.0,11,300
1197,3.3,17,550
2931,2.6,11,900
4358,3.7,12,3500
5526,4.0,6,250
2709,3.5,9,2000
892,1.9,12,150
3100,2.8,11,700
4835,2.7,14,800
4998,3.0,6,250
5637,1.7,8,500
4338,3.2,9,950
4360,4.1,11,3000
4672,3.6,25,300
309,3.5,11,450
354,2.8,9,350
2687,3.5,9,2500
669,3.0,13,150
955,3.1,11,500
3559,3.4,9,200
3646,2.5,10,300
1655,2.0,12,250
6596,2.3,9,600
4885,4.0,12,700
4932,2.0,11,400
5051,3.3,11,300
5989,2.6,6,700
6008,3.4,11,1600
5904,3.2,6,1500
4451,2.2,14,500
4454,3.4,10,600
4494,3.9,7,2000
535,3.5,25,250
818,3.3,11,1000
1095,3.5,30,200
3739,2.7,11,250
3750,3.4,8,500
4193,2.1,12,400
3563,3.4,11,500
3617,2.3,19,600
3634,2.5,12,150
5448,3.0,4,1500
5135,2.7,16,450
2837,2.7,12,400
4356,3.9,11,4000
4684,3.4,19,650
3507,3.0,10,300
455,2.9,16,200
476,2.9,8,800
986,2.9,13,300
3727,2.5,11,300
3787,3.5,15,200
3897,3.1,9,350
4073,2.6,10,350
2605,2.5,5,500
2134,3.2,9,300
3645,2.9,12,350
6443,2.8,30,350
2988,3.0,21,500
4906,3.3,15,1800
5245,3.9,13,600
5339,2.9,14,500
6063,3.1,11,600
1131,2.6,9,500
4357,4.0,5,4000
4556,2.6,7,650
4677,2.8,9,550
4909,2.5,5,250
1428,2.7,7,450
1213,2.5,5,350
4172,2.0,10,300
6810,1.8,6,400
7016,3.0,13,100
4971,3.4,14,500
5948,3.2,10,250
5893,2.7,7,150
3282,2.8,5,2800
3339,3.1,9,350
4449,2.6,11,250
4497,3.8,10,2000
789,3.5,7,300
3866,3.3,10,300
260,3.4,9,600
1713,2.5,7,350
2223,2.7,15,250
3476,2.8,10,400
5522,1.8,8,200
5787,3.2,16,350
1151,2.3,16,150
2846,1.4,9,100
4226,2.5,22,750
4508,2.9,12,350
2739,3.8,10,2500
566,3.0,8,300
768,3.1,10,350
802,2.6,15,350
4206,2.5,6,400
2287,2.8,9,150
1852,3.9,30,1000
3446,1.9,7,100
3663,2.6,11,550
4762,3.5,17,650
5100,3.8,12,350
1172,3.0,9,400
1174,2.4,12,300
3159,2.8,8,100
6702,3.7,26,500
6643,3.6,13,300
262,3.6,11,600
1091,3.1,13,300
3832,3.2,10,350
3973,2.6,9,200
3988,3.0,8,400
4049,3.2,12,800
1402,2.6,13,200
6444,3.6,15,400
3162,3.0,4,650
5299,3.1,24,400
5176,2.6,12,350
4304,3.6,9,500
3323,3.1,22,700
4550,2.9,10,400
4656,2.8,11,150
353,3.8,13,350
823,2.7,7,250
3909,2.3,10,250
4107,3.1,9,200
4111,3.6,10,1000
2214,3.0,5,400
2411,2.5,12,500
2631,2.5,7,250
1810,2.5,8,400
1969,3.2,8,600
6746,3.6,11,250
4840,3.4,10,2500
5322,4.2,13,600
5715,2.7,10,350
4598,3.3,22,450
2346,2.5,6,100
156,3.2,6,300
256,3.7,11,600
588,3.0,28,200
2636,2.6,13,650
2012,2.5,10,80
2087,2.0,10,300
3516,3.2,5,700
3643,2.9,15,300
6967,1.9,6,500
3074,2.3,8,500
3117,3.0,8,500
3140,2.8,8,800
4728,3.4,6,350
4771,2.6,7,200
5738,3.5,10,100
5775,2.2,9,300
3253,3.0,9,800
4557,3.7,8,2500
4498,3.7,9,2000
222,3.2,29,500
473,2.3,12,150
3735,3.3,10,500
2467,1.9,15,250
1952,2.6,10,300
1399,3.4,11,700
1444,2.0,8,350
6552,3.8,10,2000
3000,3.4,5,300
5454,3.3,9,250
5630,2.6,10,150
5861,2.9,23,300
5988,3.3,6,1500
5190,2.5,11,200
3252,2.3,8,300
4531,3.2,9,350
7053,3.1,12,300
266,2.7,7,600
371,2.2,17,400
429,2.4,9,600
945,2.2,9,400
3744,3.5,8,500
4062,3.0,6,500
2267,2.6,14,100
1854,2.1,7,400
1906,2.5,8,400
1926,2.5,11,300
6387,2.1,10,400
3093,2.7,14,450
4824,2.9,9,600
5607,3.2,13,200
154,3.6,11,300
254,3.3,12,600
1080,3.7,6,600
1248,1.8,5,300
4128,3.3,22,300
2623,2.5,6,250
1903,3.8,26,500
2133,2.7,9,300
3545,3.9,11,1000
1502,2.5,6,400
2997,3.2,10,600
3181,3.1,9,400
4865,2.2,13,400
5112,2.6,9,400
1205,3.3,22,250
2820,3.4,8,300
3239,3.0,10,3000
3327,2.6,9,600
3023,4.1,26,300
212,3.8,29,500
5065,4.0,30,500
6843,3.0,7,450
1234,3.1,11,250
717,2.7,10,300
3784,2.5,11,400
3911,1.8,12,250
3999,2.8,11,400
4072,2.8,16,250
2310,3.0,8,250
2601,1.6,8,150
1934,2.4,7,200
3503,2.4,11,400
1596,2.7,6,200
4844,3.3,8,1800
4908,3.0,6,400
5784,3.3,6,100
5859,3.2,22,300
4266,2.8,5,500
4348,2.5,8,400
3296,2.9,7,1000
3337,2.7,8,400
4510,2.6,13,300
2741,3.7,30,2500
4126,3.2,9,300
3608,3.0,26,500
1303,3.3,8,350
3765,2.0,11,100
3978,2.6,5,200
2211,3.0,15,200
2349,2.3,10,250
2546,3.2,11,400
1822,2.7,12,150
3603,3.5,12,400
1343,3.2,10,800
6686,2.4,7,500
6600,3.5,4,3000
3008,3.2,9,350
3135,2.5,11,600
3187,3.7,7,2000
5239,2.2,6,100
5633,1.7,13,600
2841,2.5,12,250
4655,2.0,12,150
4515,3.2,10,400
5583,2.7,10,350
199,3.1,29,500
304,2.9,10,400
2678,3.3,9,1000
677,2.6,14,250
716,2.1,11,500
964,2.7,13,400
3975,3.0,14,250
2343,2.7,11,300
1818,2.6,8,1000
1864,3.4,19,500
2056,3.0,8,400
1495,2.8,9,350
6722,2.5,10,300
3198,3.3,6,1200
5321,3.3,17,500
5408,3.9,13,350
5562,2.2,5,450
5160,3.3,7,300
2890,2.7,13,900
4267,2.3,6,1600
4323,2.9,10,300
4364,4.0,6,2500
4671,2.3,8,350
4408,2.8,16,250
4424,3.8,18,500
158,3.6,7,300
3229,3.6,6,300
267,3.8,10,600
307,3.6,7,450
3871,3.0,21,200
4056,3.0,21,200
6908,2.5,8,1500
5491,2.5,5,800
5520,2.9,9,200
5879,2.9,13,400
1184,3.5,8,500
4294,3.1,10,500
3218,3.0,8,2500
4608,3.4,7,450
3033,2.8,9,350
3812,2.8,12,250
3968,3.0,8,700
2254,3.6,9,350
2355,2.8,8,400
1410,2.7,11,600
6347,2.7,10,300
3147,2.8,10,700
3180,3.3,10,150
4856,3.0,8,500
4992,2.6,5,950
5415,2.3,13,500
5567,1.9,11,300
6036,3.4,5,2000
1182,3.3,6,400
2921,3.1,27,250
3303,2.3,8,400
499,3.5,5,250
195,3.9,11,250
300,2.5,4,400
584,3.2,30,200
1304,2.4,9,600
2745,3.5,7,3500
983,2.5,9,250
4018,2.8,11,350
4127,3.1,24,300
4174,2.8,11,300
3546,3.8,5,1000
3710,3.6,7,200
3146,2.8,9,250
4890,3.0,29,250
5243,2.8,15,350
5926,3.2,9,2000
2848,2.7,19,150
2878,2.5,11,250
3260,2.9,8,2000
4577,2.5,12,700
4578,3.3,27,350
4640,3.5,18,300
4661,1.7,10,150
4378,3.8,11,3000
4483,2.6,7,350
835,2.0,5,150
940,2.5,11,250
3898,2.8,12,800
4086,3.1,9,600
2604,2.4,5,500
2017,1.9,10,300
7133,3.3,14,450
5427,3.3,20,250
5687,2.8,10,200
6198,4.0,6,3000
5097,2.1,8,450
4225,2.7,25,200
4535,2.2,12,450
4680,3.6,7,500
4514,3.1,9,400
330,2.8,10,250
1724,2.9,8,400
1235,2.7,10,250
907,2.5,11,300
1023,3.1,10,200
3907,3.0,10,300
2224,3.0,8,350
2651,3.6,11,300
2064,3.1,11,600
2107,2.8,6,200
3150,3.3,9,600
3552,2.9,7,250
1451,2.0,10,150
1578,3.0,12,350
6816,3.5,13,350
4803,2.7,11,950
5492,3.3,11,300
1177,2.1,8,150
2909,2.6,17,400
4302,3.0,4,400
4366,4.0,8,4000
3241,3.1,7,1300
4575,3.3,10,400
4402,3.4,29,1500
258,3.2,6,600
318,3.7,6,450
5208,3.6,7,350
759,2.6,9,600
1105,2.6,12,300
4148,3.0,6,1200
4179,2.8,13,450
2230,3.2,12,350
2277,3.4,9,400
2366,2.8,14,250
2652,3.4,5,300
3489,2.5,9,110
3644,2.9,9,450
3700,2.4,11,300
7049,3.1,15,400
6820,2.1,11,300
6692,2.3,7,1200
6697,2.8,8,1000
4761,3.0,8,1000
4854,2.5,11,600
5835,2.1,10,300
606,3.3,7,250
210,3.1,28,500
268,3.7,10,600
1339,3.3,6,800
2731,3.1,6,1000
754,2.6,10,300
1051,2.7,6,800
3883,3.0,5,500
3901,3.1,9,900
3917,2.4,20,150
2658,2.6,5,300
3462,2.2,6,150
1416,2.5,8,200
2978,3.4,12,400
3005,2.4,10,400
3070,2.0,8,200
3072,2.0,4,300
3099,2.7,12,700
4737,2.5,7,500
5525,1.6,10,200
5565,3.0,9,300
5828,2.7,10,1500
5851,2.3,6,700
5126,2.2,9,400
5184,3.3,7,350
5096,2.9,7,500
2867,3.1,16,450
4281,2.3,9,200
3211,3.6,10,800
702,3.8,5,200
1837,3.5,25,500
1274,3.0,8,300
2684,3.4,7,800
3713,2.3,10,100
4054,3.4,28,200
4094,3.2,11,200
2500,1.8,10,200
1775,2.5,14,150
3641,3.0,12,200
1412,3.1,10,300
1423,3.1,9,600
6452,3.3,11,350
6550,4.0,8,600
6693,2.8,9,450
3148,2.5,8,700
4742,3.5,11,550
4957,3.6,9,150
5735,2.8,11,300
4322,3.0,6,350
3215,3.5,9,2500
3273,3.1,8,1800
4501,2.9,7,2500
785,3.6,10,300
4480,3.0,28,500
236,2.8,8,300
734,2.9,7,300
756,3.2,7,700
771,2.7,8,300
877,2.0,5,200
920,2.0,7,150
998,3.1,8,1100
2301,3.1,31,200
1888,2.8,14,350
3403,2.9,7,1100
3615,3.1,11,350
2963,2.5,9,200
3003,2.5,9,1000
4712,2.1,7,250
4736,3.8,11,800
4794,3.2,9,200
4903,2.5,8,500
5025,2.4,15,150
5446,3.3,9,1500
5577,2.6,9,300
6047,3.0,12,700
2864,3.0,6,350
3368,2.9,11,300
4528,2.5,10,250
4657,1.8,6,150
4679,3.3,13,650
4434,2.0,6,250
915,3.0,8,100
3815,3.3,11,1000
2297,2.4,12,200
2341,2.8,6,200
1961,2.0,11,200
3475,1.8,6,250
1632,3.4,11,300
4820,3.2,12,400
5566,2.6,9,400
5979,2.5,7,700
5182,2.6,10,300
6193,3.2,10,200
2718,3.6,7,1500
827,2.4,12,300
3986,3.1,10,500
4131,3.0,17,500
2653,3.7,8,300
1995,2.3,9,100
3448,1.5,8,250
3467,3.2,13,250
6448,1.6,11,450
3037,3.2,7,500
4811,3.5,12,2500
5225,3.4,11,2000
5421,2.0,8,400
5649,3.5,19,500
5986,2.7,12,400
1156,2.8,9,100
2893,3.4,8,300
4292,2.7,9,300
4382,3.0,6,3000
5219,3.7,11,250
786,3.0,5,300
638,3.1,7,250
392,3.9,9,600
4282,3.5,8,800
3836,3.0,7,450
4076,2.5,6,300
3436,1.5,8,350
6944,3.0,6,400
6510,3.1,10,450
6691,2.5,5,1500
3094,2.9,10,450
5070,2.8,5,100
5249,2.8,10,300
5265,3.0,15,500
5689,2.5,5,200
4539,2.4,9,500
3230,3.6,9,300
173,3.6,10,250
458,2.9,8,300
874,2.8,12,200
922,1.7,10,200
969,3.2,24,400
978,2.7,7,300
2261,2.7,11,250
2408,2.7,7,500
3509,2.5,9,250
1520,2.4,7,150
6838,3.2,9,400
6360,2.9,13,400
2936,2.4,8,400
4839,3.0,10,400
4981,2.0,5,200
5236,3.0,10,1000
5409,2.2,9,400
5755,1.8,6,200
5821,1.3,6,150
5883,3.1,9,300
1170,2.8,9,300
4326,1.8,6,300
4617,2.4,8,200
4492,3.9,10,3000
4866,3.2,5,250
4569,3.0,27,500
4277,3.5,24,500
1674,3.3,6,200
1270,1.9,13,250
681,3.4,27,300
767,2.8,10,700
824,2.5,11,300
982,2.2,9,500
4145,2.5,9,1400
1920,2.6,7,100
2071,1.8,6,200
6651,1.5,7,250
2986,2.6,9,500
4841,3.5,9,2500
4942,3.1,15,800
4977,2.7,13,600
5776,2.3,9,500
1192,1.0,8,250
1122,3.1,7,300
2855,2.8,12,350
4330,2.3,10,200
3272,3.5,8,1500
3324,2.3,6,350
3335,2.5,10,350
4472,2.6,8,250
373,2.6,9,140
2729,3.5,9,3000
747,2.0,7,300
2319,3.1,9,350
2536,2.2,10,250
2587,2.6,6,300
1776,1.5,4,100
1925,2.6,12,150
2019,2.4,10,200
2099,2.5,13,250
3021,3.2,12,1000
4814,2.8,8,350
5049,3.9,10,4000
5232,3.7,13,650
5918,2.8,10,800
3285,3.0,7,2500
4512,3.1,7,800
4396,3.6,14,2500
5704,3.7,14,350
6625,3.4,28,500
4573,3.5,7,250
3781,2.5,5,350
1088,3.0,7,300
3869,2.7,12,250
4071,1.9,9,400
4077,3.0,14,300
4164,2.3,7,200
1911,2.1,8,250
1956,3.0,7,300
2154,2.5,4,200
3582,3.3,6,1000
3637,2.8,9,350
6807,2.1,9,100
6853,2.5,5,600
7059,3.3,9,4000
3127,2.0,8,300
3165,2.5,7,200
5035,3.8,8,350
5242,2.7,11,400
5626,3.2,15,350
5129,4.0,16,500
3281,3.1,10,2500
4536,3.0,6,300
4658,1.8,12,150
4440,3.3,13,150
5530,3.1,11,700
6060,3.6,5,250
3777,3.0,8,600
4110,3.0,6,1200
4140,4.0,8,3000
2307,3.1,9,600
2615,3.3,11,400
3565,3.4,8,100
3632,2.8,8,300
3651,2.3,10,650
3654,3.0,6,250
1461,2.4,11,400
1598,2.9,7,200
6745,3.3,29,400
3131,2.3,16,500
4925,2.0,12,300
4951,2.5,5,700
5272,2.3,12,350
5282,2.0,7,450
5667,3.0,9,250
5741,3.0,13,600
5788,3.0,19,500
1179,2.7,9,150
2901,2.9,10,250
2908,3.0,13,400
4653,2.3,8,400
4373,3.5,13,3000
4391,3.0,15,120
5995,2.8,8,250
356,2.3,7,350
3848,2.5,6,250
3983,2.6,11,400
3993,2.5,9,500
2274,2.6,7,250
2374,2.3,9,300
1931,2.9,11,500
3492,2.9,7,450
1459,2.6,7,400
1657,2.8,6,1000
4763,3.0,10,80
4847,3.4,13,600
5003,3.5,12,350
5357,1.5,9,150
5380,2.5,12,200
5573,2.0,9,400
5670,1.8,5,600
5763,3.3,10,400
5852,3.4,10,1100
6054,3.7,13,400
6174,3.5,4,1500
5137,2.6,7,300
4319,2.2,11,500
4561,3.1,7,300
4621,2.7,6,200
3223,3.3,23,500
2268,3.4,7,450
1709,2.8,10,350
853,2.7,7,150
4055,3.3,26,200
2597,2.5,12,200
1910,2.8,11,200
3633,1.9,8,300
3682,2.4,9,500
6685,2.5,5,650
4813,3.0,5,350
5714,2.9,11,250
5830,2.0,8,600
5117,2.7,10,400
5177,3.1,10,500
5204,3.3,10,800
1120,1.5,8,250
2829,3.0,7,2000
2891,3.0,9,400
3238,3.0,8,2000
4541,2.3,11,200
4553,2.6,12,500
4439,2.2,12,150
180,3.2,6,250
257,3.9,13,600
1294,3.0,11,350
3751,2.5,5,150
4031,2.8,13,400
2316,1.5,4,150
1803,3.0,12,350
1884,1.5,4,200
1373,3.3,10,350
6649,3.5,5,3000
3110,2.9,7,400
3142,2.0,8,350
3149,2.5,12,500
4936,2.8,12,800
5023,1.9,8,250
5248,2.4,12,150
5683,2.0,7,400
5812,1.5,8,600
6112,4.0,8,800
6159,2.6,8,200
5116,1.5,8,450
6201,3.5,7,2000
1196,2.4,7,300
1202,3.1,11,700
4213,1.8,6,600
4215,2.5,7,250
3227,2.8,11,2000
3313,2.8,8,250
3336,2.7,7,350
3338,3.1,12,150
4551,2.5,9,300
4630,2.3,9,300
4455,3.2,11,500
790,3.4,9,300
7201,3.9,7,300
696,4.0,6,200
390,3.3,7,600
4121,3.1,10,600
1719,2.0,7,150
1715,2.9,11,350
241,2.8,9,300
1284,2.4,5,200
4060,3.5,8,1500
2524,1.9,9,150
2564,3.0,9,400
2050,2.5,12,200
1366,2.5,8,250
6921,2.4,12,350
3079,3.2,22,650
5017,3.3,9,700
5021,3.4,12,450
5228,2.8,12,200
5777,1.5,10,250
5897,1.4,10,150
2887,1.5,5,200
3298,2.5,8,1500
4441,2.1,10,200
4502,3.4,8,2000
4393,2.4,6,500
4570,3.1,21,500
4246,3.7,9,300
182,3.1,7,250
809,3.0,9,600
1271,2.5,11,800
1276,2.5,8,250
2765,3.1,10,150
904,2.7,9,1000
3761,2.5,11,450
3887,3.0,11,350
4008,2.9,7,600
4191,2.8,14,500
2618,2.5,6,100
1778,2.5,6,150
1990,1.9,11,150
3578,3.0,6,600
1397,2.6,16,250
1434,2.6,5,350
2995,2.5,8,100
3069,2.5,7,600
3166,2.2,10,250
5016,3.3,7,400
5418,3.0,6,500
5459,1.5,10,150
5868,2.8,5,500
1193,2.0,9,300
4224,2.9,10,200
4491,4.0,7,2000
4495,2.9,10,500
5081,1.9,12,150
3532,3.7,10,300
615,3.0,7,250
3031,3.0,5,350
248,3.6,11,600
586,3.2,23,200
782,2.6,11,100
1041,2.7,9,150
1057,2.8,8,150
3769,3.1,8,500
3813,3.5,11,300
3826,2.8,9,150
4053,3.0,30,200
2275,3.3,8,350
1919,2.5,11,100
